taxonomy,conversion,weight
RES/Y:1999 - 2010/H:4/E:4,MCF_LWAL-DUM_H4,0.060708
RES/Y:1999 - 2010/H:4/E:4,MR_LWAL-DUH_H4,0.001
RES/Y:1999 - 2010/H:4/E:4,MR_LWAL-DUL_H4,0.018738
RES/Y:1999 - 2010/H:4/E:4,MR_LWAL-DUM_H4,0.005402
RES/Y:1999 - 2010/H:4/E:4,MUR_LWAL-DNO_H4,0.045097999999999944
RES/Y:1999 - 2010/H:4/E:5,CR_LFINF-DUH_H4,0.07375
RES/Y:1999 - 2010/H:4/E:5,CR_LFINF-DUL_H4,0.216902
RES/Y:1999 - 2010/H:4/E:5,CR_LFINF-DUM_H4,0.180435
RES/Y:1999 - 2010/H:4/E:5,CR_LFM-DUH_H4,0.08625
RES/Y:1999 - 2010/H:4/E:5,CR_LFM-DUL_H4,0.043778
RES/Y:1999 - 2010/H:4/E:5,CR_LFM-DUM_H4,0.126602
RES/Y:1999 - 2010/H:4/E:5,MCF_LWAL-DUH_H4,0.0315
RES/Y:1999 - 2010/H:4/E:5,MCF_LWAL-DUL_H4,0.1436
RES/Y:1999 - 2010/H:4/E:5,MCF_LWAL-DUM_H4,0.04676
RES/Y:1999 - 2010/H:4/E:5,MR_LWAL-DUH_H4,0.0007
RES/Y:1999 - 2010/H:4/E:5,MR_LWAL-DUL_H4,0.01082
RES/Y:1999 - 2010/H:4/E:5,MR_LWAL-DUM_H4,0.003208
RES/Y:1999 - 2010/H:4/E:5,MUR_LWAL-DNO_H4,0.035695
RES/Y:1999 - 2010/H:4/E:6,CR_LFINF-DUH_H4,0.075
RES/Y:1999 - 2010/H:4/E:6,CR_LFINF-DUL_H4,0.22317
RES/Y:1999 - 2010/H:4/E:6,CR_LFINF-DUM_H4,0.18628
RES/Y:1999 - 2010/H:4/E:6,CR_LFM-DUH_H4,0.09
RES/Y:1999 - 2010/H:4/E:6,CR_LFM-DUL_H4,0.074772
RES/Y:1999 - 2010/H:4/E:6,CR_LFM-DUM_H4,0.170595
RES/Y:1999 - 2010/H:4/E:6,MCF_LWAL-DUH_H4,0.0315
RES/Y:1999 - 2010/H:4/E:6,MCF_LWAL-DUL_H4,0.075632
RES/Y:1999 - 2010/H:4/E:6,MCF_LWAL-DUM_H4,0.036862
RES/Y:1999 - 2010/H:4/E:6,MR_LWAL-DUH_H4,0.0007
RES/Y:1999 - 2010/H:4/E:6,MR_LWAL-DUL_H4,0.007852
RES/Y:1999 - 2010/H:4/E:6,MR_LWAL-DUM_H4,0.002465
RES/Y:1999 - 2010/H:4/E:6,MUR_LWAL-DNO_H4,0.02517200000000006
RES/Y:1999 - 2010/H:5/E:1,CR_LFINF-DUH_H5,0.045625
RES/Y:1999 - 2010/H:5/E:1,CR_LFINF-DUL_H5,0.129375
RES/Y:1999 - 2010/H:5/E:1,CR_LFINF-DUM_H5,0.12125
RES/Y:1999 - 2010/H:5/E:1,CR_LFM-DUH_H5,0.05
RES/Y:1999 - 2010/H:5/E:1,CR_LFM-DUL_H5,0.11875
RES/Y:1999 - 2010/H:5/E:1,CR_LFM-DUM_H5,0.15625
RES/Y:1999 - 2010/H:5/E:1,CR_LWAL-DUH_H5,0.055
RES/Y:1999 - 2010/H:5/E:1,CR_LWAL-DUL_H5,0.01
RES/Y:1999 - 2010/H:5/E:1,CR_LWAL-DUM_H5,0.095
RES/Y:1999 - 2010/H:5/E:1,MCF_LWAL-DUL_H5,0.0345
RES/Y:1999 - 2010/H:5/E:1,MCF_LWAL-DUM_H5,0.006125
RES/Y:1999 - 2010/H:5/E:1,MR_LWAL-DUH_H5,0.065
RES/Y:1999 - 2010/H:5/E:1,MR_LWAL-DUL_H5,0.006
RES/Y:1999 - 2010/H:5/E:1,MR_LWAL-DUM_H5,0.0665
RES/Y:1999 - 2010/H:5/E:1,MUR_LWAL-DNO_H5,0.040625
RES/Y:1999 - 2010/H:5/E:2,CR_LFINF-DUH_H5,0.064547
RES/Y:1999 - 2010/H:5/E:2,CR_LFINF-DUL_H5,0.122754
RES/Y:1999 - 2010/H:5/E:2,CR_LFINF-DUM_H5,0.116862
RES/Y:1999 - 2010/H:5/E:2,CR_LFM-DUH_H5,0.024038
RES/Y:1999 - 2010/H:5/E:2,CR_LFM-DUL_H5,0.088238
RES/Y:1999 - 2010/H:5/E:2,CR_LFM-DUM_H5,0.108155
RES/Y:1999 - 2010/H:5/E:2,CR_LWAL-DUH_H5,0.065662
RES/Y:1999 - 2010/H:5/E:2,CR_LWAL-DUL_H5,0.100032
RES/Y:1999 - 2010/H:5/E:2,CR_LWAL-DUM_H5,0.13639
RES/Y:1999 - 2010/H:5/E:2,MCF_LWAL-DUL_H5,0.099678
RES/Y:1999 - 2010/H:5/E:2,MCF_LWAL-DUM_H5,0.003918
RES/Y:1999 - 2010/H:5/E:2,MR_LWAL-DUH_H5,0.011415
RES/Y:1999 - 2010/H:5/E:2,MR_LWAL-DUL_H5,0.006
RES/Y:1999 - 2010/H:5/E:2,MR_LWAL-DUM_H5,0.012915
RES/Y:1999 - 2010/H:5/E:2,MUR_LWAL-DNO_H5,0.039395999999999945
RES/Y:1999 - 2010/H:5/E:3,CR_LFINF-DUH_H5,0.06482
RES/Y:1999 - 2010/H:5/E:3,CR_LFINF-DUL_H5,0.095568
RES/Y:1999 - 2010/H:5/E:3,CR_LFINF-DUM_H5,0.096355
RES/Y:1999 - 2010/H:5/E:3,CR_LFM-DUH_H5,0.021142
RES/Y:1999 - 2010/H:5/E:3,CR_LFM-DUL_H5,0.033249
RES/Y:1999 - 2010/H:5/E:3,CR_LFM-DUM_H5,0.039317
RES/Y:1999 - 2010/H:5/E:3,CR_LWAL-DUH_H5,0.030939
RES/Y:1999 - 2010/H:5/E:3,CR_LWAL-DUL_H5,0.077822
RES/Y:1999 - 2010/H:5/E:3,CR_LWAL-DUM_H5,0.115899
RES/Y:1999 - 2010/H:5/E:3,MCF_LWAL-DUH_H5,0.0084
RES/Y:1999 - 2010/H:5/E:3,MCF_LWAL-DUL_H5,0.151488
RES/Y:1999 - 2010/H:5/E:3,MCF_LWAL-DUM_H5,0.029522
RES/Y:1999 - 2010/H:5/E:3,MR_LWAL-DUH_H5,0.062928
RES/Y:1999 - 2010/H:5/E:3,MR_LWAL-DUL_H5,0.074562
RES/Y:1999 - 2010/H:5/E:3,MR_LWAL-DUM_H5,0.078615
RES/Y:1999 - 2010/H:5/E:3,MUR_LWAL-DNO_H5,0.01937399999999986
RES/Y:1999 - 2010/H:5/E:4,CR_LFINF-DUH_H5,0.07975
RES/Y:1999 - 2010/H:5/E:4,CR_LFINF-DUL_H5,0.251875
RES/Y:1999 - 2010/H:5/E:4,CR_LFINF-DUM_H5,0.22025
RES/Y:1999 - 2010/H:5/E:4,CR_LFM-DUH_H5,0.026375
RES/Y:1999 - 2010/H:5/E:4,CR_LFM-DUL_H5,0.051108
RES/Y:1999 - 2010/H:5/E:4,CR_LFM-DUM_H5,0.059035
RES/Y:1999 - 2010/H:5/E:4,CR_LWAL-DUH_H5,0.03
RES/Y:1999 - 2010/H:5/E:4,CR_LWAL-DUL_H5,0.013438
RES/Y:1999 - 2010/H:5/E:4,CR_LWAL-DUM_H5,0.042722
RES/Y:1999 - 2010/H:5/E:4,MCF_LWAL-DUL_H5,0.070805
RES/Y:1999 - 2010/H:5/E:4,MCF_LWAL-DUM_H5,0.00645
RES/Y:1999 - 2010/H:5/E:4,MR_LWAL-DUH_H5,0.04635
RES/Y:1999 - 2010/H:5/E:4,MR_LWAL-DUL_H5,0.039392
RES/Y:1999 - 2010/H:5/E:4,MR_LWAL-DUM_H5,0.052655
RES/Y:1999 - 2010/H:5/E:4,MUR_LWAL-DNO_H5,0.009795
RES/Y:1999 - 2010/H:5/E:5,CR_LFINF-DUH_H5,0.086432
RES/Y:1999 - 2010/H:5/E:5,CR_LFINF-DUL_H5,0.259366
RES/Y:1999 - 2010/H:5/E:5,CR_LFINF-DUM_H5,0.222972
RES/Y:1999 - 2010/H:5/E:5,CR_LFM-DUH_H5,0.082295
RES/Y:1999 - 2010/H:5/E:5,CR_LFM-DUL_H5,0.076095
RES/Y:1999 - 2010/H:5/E:5,CR_LFM-DUM_H5,0.152188
RES/Y:1999 - 2010/H:5/E:5,CR_LWAL-DUH_H5,0.01569
RES/Y:1999 - 2010/H:5/E:5,CR_LWAL-DUL_H5,0.006808
RES/Y:1999 - 2010/H:5/E:5,CR_LWAL-DUM_H5,0.021
RES/Y:1999 - 2010/H:5/E:5,MCF_LWAL-DUL_H5,0.01146
RES/Y:1999 - 2010/H:5/E:5,MCF_LWAL-DUM_H5,0.002865
RES/Y:1999 - 2010/H:5/E:5,MR_LWAL-DUH_H5,0.021151
RES/Y:1999 - 2010/H:5/E:5,MR_LWAL-DUL_H5,0.014425
RES/Y:1999 - 2010/H:5/E:5,MR_LWAL-DUM_H5,0.023069
RES/Y:1999 - 2010/H:5/E:5,MUR_LWAL-DNO_H5,0.004183999999999861
RES/Y:1999 - 2010/H:5/E:6,CR_LFINF-DUH_H5,0.082625
RES/Y:1999 - 2010/H:5/E:6,CR_LFINF-DUL_H5,0.234345
RES/Y:1999 - 2010/H:5/E:6,CR_LFINF-DUM_H5,0.207565
RES/Y:1999 - 2010/H:5/E:6,CR_LFM-DUH_H5,0.07025
RES/Y:1999 - 2010/H:5/E:6,CR_LFM-DUL_H5,0.096685
RES/Y:1999 - 2010/H:5/E:6,CR_LFM-DUM_H5,0.17103
RES/Y:1999 - 2010/H:5/E:6,CR_LWAL-DUH_H5,0.048
RES/Y:1999 - 2010/H:5/E:6,CR_LWAL-DUL_H5,0.002875
RES/Y:1999 - 2010/H:5/E:6,CR_LWAL-DUM_H5,0.051625
RES/Y:1999 - 2010/H:5/E:6,MR_LWAL-DUH_H5,0.0085
RES/Y:1999 - 2010/H:5/E:6,MR_LWAL-DUL_H5,0.01375
RES/Y:1999 - 2010/H:5/E:6,MR_LWAL-DUM_H5,0.01025
RES/Y:1999 - 2010/H:5/E:6,MUR_LWAL-DNO_H5,0.0025
RES/Y:1999 - 2010/H:6/E:1,CR_LDUAL-DUH_H6,0.02
RES/Y:1999 - 2010/H:6/E:1,CR_LDUAL-DUL_H6,0.05
RES/Y:1999 - 2010/H:6/E:1,CR_LDUAL-DUM_H6,0.0675
RES/Y:1999 - 2010/H:6/E:1,CR_LFINF-DUH_H6,0.07375
RES/Y:1999 - 2010/H:6/E:1,CR_LFINF-DUL_H6,0.215
RES/Y:1999 - 2010/H:6/E:1,CR_LFINF-DUM_H6,0.16125
RES/Y:1999 - 2010/H:6/E:1,CR_LFM-DUH_H6,0.05875
RES/Y:1999 - 2010/H:6/E:1,CR_LFM-DUL_H6,0.14375
RES/Y:1999 - 2010/H:6/E:1,CR_LFM-DUM_H6,0.17
RES/Y:1999 - 2010/H:6/E:1,CR_LWAL-DUH_H6,0.02
RES/Y:1999 - 2010/H:6/E:1,CR_LWAL-DUM_H6,0.02
RES/Y:1999 - 2010/H:6/E:2,CR_LDUAL-DUH_H6,0.02
RES/Y:1999 - 2010/H:6/E:2,CR_LDUAL-DUL_H6,0.05
RES/Y:1999 - 2010/H:6/E:2,CR_LDUAL-DUM_H6,0.0675
RES/Y:1999 - 2010/H:6/E:2,CR_LFINF-DUH_H6,0.07375
RES/Y:1999 - 2010/H:6/E:2,CR_LFINF-DUL_H6,0.215
RES/Y:1999 - 2010/H:6/E:2,CR_LFINF-DUM_H6,0.16125
RES/Y:1999 - 2010/H:6/E:2,CR_LFM-DUH_H6,0.05875
RES/Y:1999 - 2010/H:6/E:2,CR_LFM-DUL_H6,0.14375
RES/Y:1999 - 2010/H:6/E:2,CR_LFM-DUM_H6,0.17
RES/Y:1999 - 2010/H:6/E:2,CR_LWAL-DUH_H6,0.02
RES/Y:1999 - 2010/H:6/E:2,CR_LWAL-DUM_H6,0.02
RES/Y:1999 - 2010/H:6/E:3,CR_LDUAL-DUH_H6,0.022
RES/Y:1999 - 2010/H:6/E:3,CR_LDUAL-DUL_H6,0.054582
RES/Y:1999 - 2010/H:6/E:3,CR_LDUAL-DUM_H6,0.071472
RES/Y:1999 - 2010/H:6/E:3,CR_LFINF-DUH_H6,0.04875
RES/Y:1999 - 2010/H:6/E:3,CR_LFINF-DUL_H6,0.216458
RES/Y:1999 - 2010/H:6/E:3,CR_LFINF-DUM_H6,0.15868
RES/Y:1999 - 2010/H:6/E:3,CR_LFM-DUH_H6,0.090625
RES/Y:1999 - 2010/H:6/E:3,CR_LFM-DUL_H6,0.11017
RES/Y:1999 - 2010/H:6/E:3,CR_LFM-DUM_H6,0.158375
RES/Y:1999 - 2010/H:6/E:3,CR_LWAL-DUH_H6,0.025
RES/Y:1999 - 2010/H:6/E:3,CR_LWAL-DUL_H6,0.003125
RES/Y:1999 - 2010/H:6/E:3,CR_LWAL-DUM_H6,0.024375
RES/Y:1999 - 2010/H:6/E:3,MCF_LWAL-DUL_H6,0.01111
RES/Y:1999 - 2010/H:6/E:3,MCF_LWAL-DUM_H6,0.002778
RES/Y:1999 - 2010/H:6/E:3,MR_LWAL-DUH_H5,0.00125
RES/Y:1999 - 2010/H:6/E:3,MR_LWAL-DUM_H5,0.00125
RES/Y:1999 - 2010/H:6/E:4,CR_LDUAL-DUH_H6,0.030625
RES/Y:1999 - 2010/H:6/E:4,CR_LDUAL-DUL_H6,0.037078
RES/Y:1999 - 2010/H:6/E:4,CR_LDUAL-DUM_H6,0.066802
RES/Y:1999 - 2010/H:6/E:4,CR_LFINF-DUH_H6,0.0185
RES/Y:1999 - 2010/H:6/E:4,CR_LFINF-DUL_H6,0.14336
RES/Y:1999 - 2010/H:6/E:4,CR_LFINF-DUM_H6,0.116398
RES/Y:1999 - 2010/H:6/E:4,CR_LFM-DUH_H6,0.103938
RES/Y:1999 - 2010/H:6/E:4,CR_LFM-DUL_H6,0.06359
RES/Y:1999 - 2010/H:6/E:4,CR_LFM-DUM_H6,0.134885
RES/Y:1999 - 2010/H:6/E:4,CR_LWAL-DUH_H6,0.041
RES/Y:1999 - 2010/H:6/E:4,CR_LWAL-DUL_H6,0.057252
RES/Y:1999 - 2010/H:6/E:4,CR_LWAL-DUM_H6,0.084072
RES/Y:1999 - 2010/H:6/E:4,MCF_LWAL-DUL_H6,0.032
RES/Y:1999 - 2010/H:6/E:4,MCF_LWAL-DUM_H6,0.008
RES/Y:1999 - 2010/H:6/E:4,MR_LWAL-DUH_H5,0.015
RES/Y:1999 - 2010/H:6/E:4,MR_LWAL-DUL_H5,0.029375
RES/Y:1999 - 2010/H:6/E:4,MR_LWAL-DUM_H5,0.01812500000000011
RES/Y:1999 - 2010/H:6/E:5,CR_LDUAL-DUH_H6,0.0425
RES/Y:1999 - 2010/H:6/E:5,CR_LDUAL-DUL_H6,0.077715
RES/Y:1999 - 2010/H:6/E:5,CR_LDUAL-DUM_H6,0.12806
RES/Y:1999 - 2010/H:6/E:5,CR_LFINF-DUH_H6,0.029375
RES/Y:1999 - 2010/H:6/E:5,CR_LFINF-DUL_H6,0.154568
RES/Y:1999 - 2010/H:6/E:5,CR_LFINF-DUM_H6,0.117005
RES/Y:1999 - 2010/H:6/E:5,CR_LFM-DUH_H6,0.0825
RES/Y:1999 - 2010/H:6/E:5,CR_LFM-DUL_H6,0.071012
RES/Y:1999 - 2010/H:6/E:5,CR_LFM-DUM_H6,0.146832
RES/Y:1999 - 2010/H:6/E:5,CR_LWAL-DUH_H6,0.05125
RES/Y:1999 - 2010/H:6/E:5,CR_LWAL-DUL_H6,0.033428
RES/Y:1999 - 2010/H:6/E:5,CR_LWAL-DUM_H6,0.060755
RES/Y:1999 - 2010/H:6/E:5,MR_LWAL-DUL_H5,0.004
RES/Y:1999 - 2010/H:6/E:5,MR_LWAL-DUM_H5,0.001
RES/Y:1999 - 2010/H:6/E:6,CR_LDUAL-DUH_H6,0.0875
RES/Y:1999 - 2010/H:6/E:6,CR_LDUAL-DUL_H6,0.105178
RES/Y:1999 - 2010/H:6/E:6,CR_LDUAL-DUM_H6,0.19137
RES/Y:1999 - 2010/H:6/E:6,CR_LFINF-DUH_H6,0.014375
RES/Y:1999 - 2010/H:6/E:6,CR_LFINF-DUL_H6,0.102975
RES/Y:1999 - 2010/H:6/E:6,CR_LFINF-DUM_H6,0.08761
RES/Y:1999 - 2010/H:6/E:6,CR_LFM-DUH_H6,0.07625
RES/Y:1999 - 2010/H:6/E:6,CR_LFM-DUL_H6,0.070685
RES/Y:1999 - 2010/H:6/E:6,CR_LFM-DUM_H6,0.14009
RES/Y:1999 - 2010/H:6/E:6,CR_LWAL-DUH_H6,0.04125
RES/Y:1999 - 2010/H:6/E:6,CR_LWAL-DUL_H6,0.024375
RES/Y:1999 - 2010/H:6/E:6,CR_LWAL-DUM_H6,0.046875
RES/Y:1999 - 2010/H:6/E:6,MCF_LWAL-DUL_H6,0.003175
RES/Y:1999 - 2010/H:6/E:6,MCF_LWAL-DUM_H6,0.000792
RES/Y:1999 - 2010/H:6/E:6,MR_LWAL-DUH_H5,0.00125
RES/Y:1999 - 2010/H:6/E:6,MR_LWAL-DUL_H5,0.004
RES/Y:1999 - 2010/H:6/E:6,MR_LWAL-DUM_H5,0.002250000000000111
RES/Y:1999 - 2010/H:7/E:2,CR_LDUAL-DUH_H7,0.02
RES/Y:1999 - 2010/H:7/E:2,CR_LDUAL-DUL_H7,0.05
RES/Y:1999 - 2010/H:7/E:2,CR_LDUAL-DUM_H7,0.0675
RES/Y:1999 - 2010/H:7/E:2,CR_LFINF-DUH_H7,0.07375
RES/Y:1999 - 2010/H:7/E:2,CR_LFINF-DUL_H7,0.215
RES/Y:1999 - 2010/H:7/E:2,CR_LFINF-DUM_H7,0.16125
RES/Y:1999 - 2010/H:7/E:2,CR_LFM-DUH_H7,0.05875
RES/Y:1999 - 2010/H:7/E:2,CR_LFM-DUL_H7,0.14375
RES/Y:1999 - 2010/H:7/E:2,CR_LFM-DUM_H7,0.17
RES/Y:1999 - 2010/H:7/E:2,CR_LWAL-DUH_H7,0.02
RES/Y:1999 - 2010/H:7/E:2,CR_LWAL-DUM_H7,0.02
RES/Y:1999 - 2010/H:7/E:3,CR_LDUAL-DUH_H7,0.022
RES/Y:1999 - 2010/H:7/E:3,CR_LDUAL-DUL_H7,0.054582
RES/Y:1999 - 2010/H:7/E:3,CR_LDUAL-DUM_H7,0.071472
RES/Y:1999 - 2010/H:7/E:3,CR_LFINF-DUH_H7,0.04875
RES/Y:1999 - 2010/H:7/E:3,CR_LFINF-DUL_H7,0.216458
RES/Y:1999 - 2010/H:7/E:3,CR_LFINF-DUM_H7,0.15868
RES/Y:1999 - 2010/H:7/E:3,CR_LFM-DUH_H7,0.090625
RES/Y:1999 - 2010/H:7/E:3,CR_LFM-DUL_H7,0.11017
RES/Y:1999 - 2010/H:7/E:3,CR_LFM-DUM_H7,0.158375
RES/Y:1999 - 2010/H:7/E:3,CR_LWAL-DUH_H7,0.025
RES/Y:1999 - 2010/H:7/E:3,CR_LWAL-DUL_H7,0.003125
RES/Y:1999 - 2010/H:7/E:3,CR_LWAL-DUM_H7,0.024375
RES/Y:1999 - 2010/H:7/E:3,MCF_LWAL-DUL_H6,0.01111
RES/Y:1999 - 2010/H:7/E:3,MCF_LWAL-DUM_H6,0.002778
RES/Y:1999 - 2010/H:7/E:3,MR_LWAL-DUH_H5,0.00125
RES/Y:1999 - 2010/H:7/E:3,MR_LWAL-DUM_H5,0.00125
RES/Y:1999 - 2010/H:7/E:4,CR_LDUAL-DUH_H7,0.030625
RES/Y:1999 - 2010/H:7/E:4,CR_LDUAL-DUL_H7,0.037078
RES/Y:1999 - 2010/H:7/E:4,CR_LDUAL-DUM_H7,0.066802
RES/Y:1999 - 2010/H:7/E:4,CR_LFINF-DUH_H7,0.0185
RES/Y:1999 - 2010/H:7/E:4,CR_LFINF-DUL_H7,0.14336
RES/Y:1999 - 2010/H:7/E:4,CR_LFINF-DUM_H7,0.116398
RES/Y:1999 - 2010/H:7/E:4,CR_LFM-DUH_H7,0.103938
RES/Y:1999 - 2010/H:7/E:4,CR_LFM-DUL_H7,0.06359
RES/Y:1999 - 2010/H:7/E:4,CR_LFM-DUM_H7,0.134885
RES/Y:1999 - 2010/H:7/E:4,CR_LWAL-DUH_H7,0.041
RES/Y:1999 - 2010/H:7/E:4,CR_LWAL-DUL_H7,0.057252
RES/Y:1999 - 2010/H:7/E:4,CR_LWAL-DUM_H7,0.084072
RES/Y:1999 - 2010/H:7/E:4,MCF_LWAL-DUL_H6,0.032
RES/Y:1999 - 2010/H:7/E:4,MCF_LWAL-DUM_H6,0.008
RES/Y:1999 - 2010/H:7/E:4,MR_LWAL-DUH_H5,0.015
RES/Y:1999 - 2010/H:7/E:4,MR_LWAL-DUL_H5,0.029375
RES/Y:1999 - 2010/H:7/E:4,MR_LWAL-DUM_H5,0.01812500000000011
RES/Y:1999 - 2010/H:7/E:5,CR_LDUAL-DUH_H7,0.0425
RES/Y:1999 - 2010/H:7/E:5,CR_LDUAL-DUL_H7,0.077715
RES/Y:1999 - 2010/H:7/E:5,CR_LDUAL-DUM_H7,0.12806
RES/Y:1999 - 2010/H:7/E:5,CR_LFINF-DUH_H7,0.029375
RES/Y:1999 - 2010/H:7/E:5,CR_LFINF-DUL_H7,0.154568
RES/Y:1999 - 2010/H:7/E:5,CR_LFINF-DUM_H7,0.117005
RES/Y:1999 - 2010/H:7/E:5,CR_LFM-DUH_H7,0.0825
RES/Y:1999 - 2010/H:7/E:5,CR_LFM-DUL_H7,0.071012
RES/Y:1999 - 2010/H:7/E:5,CR_LFM-DUM_H7,0.146832
RES/Y:1999 - 2010/H:7/E:5,CR_LWAL-DUH_H7,0.05125
RES/Y:1999 - 2010/H:7/E:5,CR_LWAL-DUL_H7,0.033428
RES/Y:1999 - 2010/H:7/E:5,CR_LWAL-DUM_H7,0.060755
RES/Y:1999 - 2010/H:7/E:5,MR_LWAL-DUL_H5,0.004
RES/Y:1999 - 2010/H:7/E:5,MR_LWAL-DUM_H5,0.001
RES/Y:1999 - 2010/H:7/E:6,CR_LDUAL-DUH_H7,0.0875
RES/Y:1999 - 2010/H:7/E:6,CR_LDUAL-DUL_H7,0.105178
RES/Y:1999 - 2010/H:7/E:6,CR_LDUAL-DUM_H7,0.19137
RES/Y:1999 - 2010/H:7/E:6,CR_LFINF-DUH_H7,0.014375
RES/Y:1999 - 2010/H:7/E:6,CR_LFINF-DUL_H7,0.102975
RES/Y:1999 - 2010/H:7/E:6,CR_LFINF-DUM_H7,0.08761
RES/Y:1999 - 2010/H:7/E:6,CR_LFM-DUH_H7,0.07625
RES/Y:1999 - 2010/H:7/E:6,CR_LFM-DUL_H7,0.070685
RES/Y:1999 - 2010/H:7/E:6,CR_LFM-DUM_H7,0.14009
RES/Y:1999 - 2010/H:7/E:6,CR_LWAL-DUH_H7,0.04125
RES/Y:1999 - 2010/H:7/E:6,CR_LWAL-DUL_H7,0.024375
RES/Y:1999 - 2010/H:7/E:6,CR_LWAL-DUM_H7,0.046875
RES/Y:1999 - 2010/H:7/E:6,MCF_LWAL-DUL_H6,0.003175
RES/Y:1999 - 2010/H:7/E:6,MCF_LWAL-DUM_H6,0.000792
RES/Y:1999 - 2010/H:7/E:6,MR_LWAL-DUH_H5,0.00125
RES/Y:1999 - 2010/H:7/E:6,MR_LWAL-DUL_H5,0.004
RES/Y:1999 - 2010/H:7/E:6,MR_LWAL-DUM_H5,0.002250000000000111
RES/Y:1999 - 2010/H:8/E:2,CR_LDUAL-DUH_H8,0.02
RES/Y:1999 - 2010/H:8/E:2,CR_LDUAL-DUL_H8,0.05
RES/Y:1999 - 2010/H:8/E:2,CR_LDUAL-DUM_H8,0.0675
RES/Y:1999 - 2010/H:8/E:2,CR_LFINF-DUH_H8,0.07375
RES/Y:1999 - 2010/H:8/E:2,CR_LFINF-DUL_H8,0.215
RES/Y:1999 - 2010/H:8/E:2,CR_LFINF-DUM_H8,0.16125
RES/Y:1999 - 2010/H:8/E:2,CR_LFM-DUH_H8,0.05875
RES/Y:1999 - 2010/H:8/E:2,CR_LFM-DUL_H8,0.14375
RES/Y:1999 - 2010/H:8/E:2,CR_LFM-DUM_H8,0.17
RES/Y:1999 - 2010/H:8/E:2,CR_LWAL-DUH_H8,0.02
RES/Y:1999 - 2010/H:8/E:2,CR_LWAL-DUM_H8,0.02
RES/Y:1999 - 2010/H:8/E:3,CR_LDUAL-DUH_H8,0.022
RES/Y:1999 - 2010/H:8/E:3,CR_LDUAL-DUL_H8,0.054582
RES/Y:1999 - 2010/H:8/E:3,CR_LDUAL-DUM_H8,0.071472
RES/Y:1999 - 2010/H:8/E:3,CR_LFINF-DUH_H8,0.04875
RES/Y:1999 - 2010/H:8/E:3,CR_LFINF-DUL_H8,0.216458
RES/Y:1999 - 2010/H:8/E:3,CR_LFINF-DUM_H8,0.15868
RES/Y:1999 - 2010/H:8/E:3,CR_LFM-DUH_H8,0.090625
RES/Y:1999 - 2010/H:8/E:3,CR_LFM-DUL_H8,0.11017
RES/Y:1999 - 2010/H:8/E:3,CR_LFM-DUM_H8,0.158375
RES/Y:1999 - 2010/H:8/E:3,CR_LWAL-DUH_H8,0.025
RES/Y:1999 - 2010/H:8/E:3,CR_LWAL-DUL_H8,0.003125
RES/Y:1999 - 2010/H:8/E:3,CR_LWAL-DUM_H8,0.024375
RES/Y:1999 - 2010/H:8/E:3,MCF_LWAL-DUL_H6,0.01111
RES/Y:1999 - 2010/H:8/E:3,MCF_LWAL-DUM_H6,0.002778
RES/Y:1999 - 2010/H:8/E:3,MR_LWAL-DUH_H5,0.00125
RES/Y:1999 - 2010/H:8/E:3,MR_LWAL-DUM_H5,0.00125
RES/Y:1999 - 2010/H:8/E:4,CR_LDUAL-DUH_H8,0.030625
RES/Y:1999 - 2010/H:8/E:4,CR_LDUAL-DUL_H8,0.037078
RES/Y:1999 - 2010/H:8/E:4,CR_LDUAL-DUM_H8,0.066802
RES/Y:1999 - 2010/H:8/E:4,CR_LFINF-DUH_H8,0.0185
RES/Y:1999 - 2010/H:8/E:4,CR_LFINF-DUL_H8,0.14336
RES/Y:1999 - 2010/H:8/E:4,CR_LFINF-DUM_H8,0.116398
RES/Y:1999 - 2010/H:8/E:4,CR_LFM-DUH_H8,0.103938
RES/Y:1999 - 2010/H:8/E:4,CR_LFM-DUL_H8,0.06359
RES/Y:1999 - 2010/H:8/E:4,CR_LFM-DUM_H8,0.134885
RES/Y:1999 - 2010/H:8/E:4,CR_LWAL-DUH_H8,0.041
RES/Y:1999 - 2010/H:8/E:4,CR_LWAL-DUL_H8,0.057252
RES/Y:1999 - 2010/H:8/E:4,CR_LWAL-DUM_H8,0.084072
RES/Y:1999 - 2010/H:8/E:4,MCF_LWAL-DUL_H6,0.032
RES/Y:1999 - 2010/H:8/E:4,MCF_LWAL-DUM_H6,0.008
RES/Y:1999 - 2010/H:8/E:4,MR_LWAL-DUH_H5,0.015
RES/Y:1999 - 2010/H:8/E:4,MR_LWAL-DUL_H5,0.029375
RES/Y:1999 - 2010/H:8/E:4,MR_LWAL-DUM_H5,0.01812500000000011
RES/Y:1999 - 2010/H:8/E:5,CR_LDUAL-DUH_H8,0.0425
RES/Y:1999 - 2010/H:8/E:5,CR_LDUAL-DUL_H8,0.077715
RES/Y:1999 - 2010/H:8/E:5,CR_LDUAL-DUM_H8,0.12806
RES/Y:1999 - 2010/H:8/E:5,CR_LFINF-DUH_H8,0.029375
RES/Y:1999 - 2010/H:8/E:5,CR_LFINF-DUL_H8,0.154568
RES/Y:1999 - 2010/H:8/E:5,CR_LFINF-DUM_H8,0.117005
RES/Y:1999 - 2010/H:8/E:5,CR_LFM-DUH_H8,0.0825
RES/Y:1999 - 2010/H:8/E:5,CR_LFM-DUL_H8,0.071012
